Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15
19,Hugo Braitenberg ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
19,Patrick Minsky ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
19,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.7323703,0.8116992,-0.613732,0.05003428,0.5172831
19,Patrick SearleVIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
19,Patrick SearleVII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
19,Patrick SearleVI,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
19,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
19,Patrick SearleIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.7323703,0.8116992,-0.613732,0.05003428,0.5172831
19,Patrick SearleIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.05003428,0.5172831
19,Patrick RosenblattIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.4645877,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
19,Hugo Hayes ,0.7200021,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
19,Patrick SearleII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
19,Patrick SearleIX,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
19,Frank Hayes ,-0.3889846,-0.4412783,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
19,Patrick Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.3411388,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
19,Patrick RosenblattII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
19,Patrick RosenblattIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
19,Patrick RosenblattV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
19,John Rosenblatt ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,0.4491975,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
20,John HayesV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
20,Hugo Braitenberg ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
20,John HayesIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
20,Hugo BraitenbergII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
20,Hugo BraitenbergIII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
20,Hugo BraitenbergIV,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
20,John Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
20,John Hayes ,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
20,John HayesII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
20,John HayesIII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.882592,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
20,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
20,John de Vries ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
20,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
20,Patrick SearleVI,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
20,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
20,Patrick SearleIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
20,Hugo Rosenblatt ,0.7200021,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.4316112,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
20,Patrick SearleIV,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
20,Patrick Kruskal ,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.479037,-0.2001712,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
20,Patrick Minsky ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,-0.4995901,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
21,Hugo Kruskal ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.303407
21,John HayesII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
21,John Braitenberg ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
21,Hugo Rosenblatt ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
21,Hugo Braitenberg ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
21,John Hayes ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,0.9257029,-0.06829894,0.8116992,-0.613732,0.07152677,0.5172831
21,John de VriesIII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,0.7912979,0.07152677,0.5172831
21,Patrick de VriesIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
21,Patrick Watson ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,0.4480616,0.8116992,0.8507935,0.04512525,0.5172831
21,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,0.4480616,0.8116992,-0.613732,0.04512525,0.5172831
21,John de Vries ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
21,Patrick de VriesII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
21,John de VriesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
21,Patrick de Vries ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
21,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
21,John de VriesIV,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
21,Patrick Rosenblatt ,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,-0.9573233
21,Patrick Kruskal ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,-0.4995901,-0.06829894,-0.6665573,-0.613732,0.04512525,0.5172831
21,Patrick Minsky ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,-0.885036,-0.2001712,-0.4995901,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
21,Marvin Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,-0.8321356,-0.4574829,-0.885036,-0.2001712,-0.4995901,0.2905716,0.8116992,-0.613732,0.04512525,0.5172831
22,Hugo MinskyII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,0.8560063,0.04512525,0.5172831
22,Hugo Minsky ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,0.8560063,0.04512525,0.5172831
22,John de Vries ,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,0.7912979,0.07152677,0.5172831
22,John Hayes ,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.257225,0.07152677,0.5172831
22,Patrick de VriesV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,Patrick de VriesIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,John de VriesV,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,Patrick de VriesII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,Patrick de Vries ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,John de VriesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,0.4480616,0.8116992,-0.613732,0.04512525,0.5172831
22,John de VriesIV,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,Patrick SearleIV,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
22,Patrick Rosenblatt ,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,-0.9573233
22,Patrick de VriesIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,Patrick SearleV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.4480616,0.8116992,-0.613732,0.04512525,0.5172831
22,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
22,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.04512525,0.5172831
22,Patrick SearleIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.4480616,0.8116992,-0.613732,0.04512525,0.5172831
22,Patrick de VriesVI,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
22,John de VriesIII,0.3269875,0.8725772,0.03750658,0.5781723,0.3161018,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,0.4480616,0.8116992,-0.613732,0.04512525,0.5172831
23,Hugo Rosenblatt ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,0.1281518,0.8560063,0.04512525,0.5172831
23,Patrick Minsky ,-0.4010284,0.8725772,0.03750658,-0.8335396,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,0.8560063,0.04512525,0.5172831
23,Hugo Minsky ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,-0.6665573,0.8560063,-0.5182911,0.5172831
23,John Hayes ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.257225,0.07152677,0.5172831
23,John HayesII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.1771145,-0.479037,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.257225,0.07152677,0.5172831
23,Patrick Watson ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,0.4671606,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
23,John Watson ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
23,John de Vries ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
23,Patrick de Vries ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
23,Patrick Searle ,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
23,Patrick de VriesIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.7190583,0.8116992,-0.613732,0.04512525,0.5172831
23,John de VriesII,0.1782948,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.4480616,0.8116992,-0.613732,0.04512525,0.5172831
23,Patrick SearleIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.4480616,0.8116992,-0.613732,0.04512525,0.5172831
23,Patrick de VriesIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
23,Patrick de VriesII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
23,Patrick SearleIV,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
23,Patrick de VriesV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
23,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.04512525,0.5172831
23,John WatsonII,-0.3889846,0.8725772,0.03750658,0.5781723,0.6018744,0.504334,0.8983701,-0.4574829,0.4756426,0.4671606,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
23,Frank Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,-0.3383435,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.04512525,0.5172831
24,John de VriesIII,-0.9006826,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
24,John de VriesII,-0.9006826,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
24,Hugo Rosenblatt ,0.3269875,0.8725772,-0.5436164,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,0.8083539,-0.6665573,0.8507935,0.04512525,0.5172831
24,John de Vries ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,0.2257636,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
24,Patrick Watson ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,0.4671606,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.6886145
24,John HayesIII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.4336538,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
24,John Watson ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
24,John de VriesIV,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,0.1918925,0.04512525,0.5172831
24,John HayesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.4336538,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
24,John Hayes ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
24,Patrick Rosenblatt ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,-0.06829894,0.1281518,0.8560063,0.04512525,0.5172831
24,Patrick SearleVI,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
24,Patrick SearleIII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.04512525,0.5172831
24,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.04512525,0.5172831
24,Patrick de VriesII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,0.7190583,0.8116992,-0.613732,0.04512525,0.5172831
24,Patrick SearleIV,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.1408059,0.8560063,-0.5182911,0.5172831
24,Patrick SearleV,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
24,Patrick de Vries ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
24,Patrick de VriesIII,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,0.5172831
24,Patrick Searle ,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.04512525,0.5172831
25,Patrick Searle ,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,Patrick SearleII,-0.4010284,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.04512525,0.5172831
25,Patrick SearleIII,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,John Hayes ,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.4336538,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
